dataset,backbone,supervision_type,seed,guard_jobid,source_dir,run_id,dataset_name,split,domain,student_name,student_backbone,train_method,method,bin_idx,bin_lo,bin_hi,count,pred_mean,actual_mean,abs_gap
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,38,0.7652457403509241,0.2738209834376663,0.4914247569132577
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,463,0.8686387275001658,0.419914850552835,0.4487238769473307
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,485,0.923005053923302,0.4827053214810597,0.4402997324422424
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,0,,,
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,0,,,
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,0,,,
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,2,0.3588292598724365,0.189353057914206,0.1694762019582305
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,3,0.4564931591351827,0.0541982849769434,0.4022948741582392
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,8,0.5609155260026455,0.1665619126612431,0.3943536133414024
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,11,0.6571732705289667,0.173347951760719,0.4838253187682477
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,31,0.7579862744577469,0.2583630506160533,0.4996232238416936
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,8,0.8,0.9,172,0.8683570199321176,0.3868126668963227,0.4815443530357948
bdd,b1,dense_disagree,42,9257577,paper_eval_bdd_b1_mit-b1_guard_dense_disagree_j9257577,bdd_b1_dense_disagree_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,9,0.9,1.0,773,0.9405519255565872,0.4691564139546261,0.471395511601961
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1,0.1,0.2,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,2,0.2,0.3,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,3,0.3,0.4,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,4,0.4,0.5,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,5,0.5,0.6000000000000001,1,0.5792784094810486,0.0870881703629435,0.492190239118105
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,6,0.6000000000000001,0.7000000000000001,1,0.6405678391456604,0.0873586585271187,0.5532091806185416
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,7,0.7000000000000001,0.8,4,0.7511505782604218,0.1378094570680081,0.6133411211924137
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,8,0.8,0.9,35,0.8782419119562421,0.2632143533431505,0.6150275586130916
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,9,0.9,1.0,959,0.9541257911354956,0.4494696329295473,0.5046561582059482
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0,0.0,0.1,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,1,0.1,0.2,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,2,0.2,0.3,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,3,0.3,0.4,1,0.3717177510261535,0.0870881703629435,0.28462958066321
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,4,0.4,0.5,2,0.4394386410713196,0.0812785013918794,0.3581601396794401
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,5,0.5,0.6000000000000001,2,0.5614046156406403,0.1496156961594276,0.4117889194812126
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,6,0.6000000000000001,0.7000000000000001,9,0.6716525223520067,0.165870482581644,0.5057820397703626
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,38,0.7652457403509241,0.2738209834376663,0.4914247569132577
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,463,0.8686387275001658,0.419914850552835,0.4487238769473307
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,485,0.923005053923302,0.4827053214810597,0.4402997324422424
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,1,0.069920539855957,0.2402756398810591,0.1703551000251021
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,2,0.1959309577941894,0.1785422729551475,0.0173886848390419
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,5,0.2681632161140442,0.23858397960572,0.0295792365083241
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,32,0.3606060910969972,0.220298171483593,0.1403079196134042
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,959,0.4789996052683332,0.450197330022196,0.0288022752461372
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,1,0.5001625418663025,0.4005039410273386,0.0996586008389638
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,8,0.8,0.9,0,,,
bdd,b1,dense_gap,42,9258122,paper_eval_bdd_b1_mit-b1_guard_dense_gap_j9258122,bdd_b1_dense_gap_s42,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,9,0.9,1.0,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,0,0.0,0.1,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,1,0.1,0.2,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,2,0.2,0.3,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,3,0.3,0.4,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,4,0.4,0.5,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,5,0.5,0.6000000000000001,1,0.5792784094810486,0.0870881703629435,0.492190239118105
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,6,0.6000000000000001,0.7000000000000001,1,0.6405678391456604,0.0873586585271187,0.5532091806185416
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,7,0.7000000000000001,0.8,4,0.7511505782604218,0.1378094570680081,0.6133411211924137
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,8,0.8,0.9,35,0.8782419119562421,0.2632143533431505,0.6150275586130916
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,msp,9,0.9,1.0,959,0.9541257911354956,0.4494696329295473,0.5046561582059482
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,0,0.0,0.1,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,1,0.1,0.2,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,2,0.2,0.3,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,3,0.3,0.4,1,0.3717177510261535,0.0870881703629435,0.28462958066321
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,4,0.4,0.5,2,0.4394386410713196,0.0812785013918794,0.3581601396794401
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,5,0.5,0.6000000000000001,2,0.5614046156406403,0.1496156961594276,0.4117889194812126
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,6,0.6000000000000001,0.7000000000000001,9,0.6716525223520067,0.165870482581644,0.5057820397703626
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,7,0.7000000000000001,0.8,38,0.7652457403509241,0.2738209834376663,0.4914247569132577
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,8,0.8,0.9,463,0.8686387275001658,0.419914850552835,0.4487238769473307
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,temp_msp,9,0.9,1.0,485,0.923005053923302,0.4827053214810597,0.4402997324422424
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,0,0.0,0.1,1,0.0843644142150878,0.2402756398810591,0.1559112256659712
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,1,0.1,0.2,2,0.1674373745918274,0.1785422729551475,0.0111048983633201
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,2,0.2,0.3,11,0.2674587043848904,0.18257881341468,0.0848798909702103
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,3,0.3,0.4,33,0.3599161252830968,0.2503223688144892,0.1095937564686075
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,4,0.4,0.5,945,0.4806390233771511,0.451440526202003,0.0291984971751481
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,5,0.5,0.6000000000000001,8,0.501652404665947,0.437737804810561,0.0639145998553859
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,6,0.6000000000000001,0.7000000000000001,0,,,
bdd,b1,dense_multi,137,9274871,paper_eval_bdd_b1_mit-b1_guard_dense_multi_s137_j9274871,bdd_b1_dense_multi_s137,bdd,val,in_domain,student_skd,/scratch/gautschi/manors/hf_cache/hub/models--nvidia--mit-b1/snapshots/13ddceec4e8bdf401e7cd7acf5aebc526222518c,skd,guardrail,7,0.7000000000000001,0.8,0,,,
